GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6
Gene_1512	-10.3341	-10.3989	-10.4916	-9.82601	-10.3665	-10.511
Gene_1513	-12.9079	-12.9792	-13.5167	-13.0281	-13.2203	-13.093
Gene_1514	-15.3365	-15.339	-14.8725	-14.8139	-15.6506	-15.0109
Gene_1515	-12.2679	-11.976	-12.2796	-11.865	-12.3387	-12.0772
Gene_1516	-12.3577	-12.4475	-12.7562	-12.4829	-12.4806	-12.6734
Gene_1517	-11.7185	-11.6233	-11.4997	-11.2703	-11.6939	-11.7612
Gene_1518	-11.842	-12.5409	-11.9289	-12.2765	-11.9478	-11.3561
Gene_1519	-13.7229	-14.616	-14.1896	-14.1169	-14.641	-13.6477
Gene_1520	-12.6443	-12.5072	-12.8248	-12.7138	-12.4412	-12.1293
Gene_1521	-10.2598	-10.3673	-10.3294	-10.3858	-10.6319	-10.3888
Gene_1522	-14.2285	-14.3212	-14.1172	-14.0725	-14.3737	-14.099
Gene_1523	-14.4214	-14.4214	-14.4214	-14.4214	-14.4214	-14.4214
Gene_1524	-16.44	-16.44	-16.44	-16.44	-16.44	-16.44
Gene_1525	-12.1572	-12.2083	-11.7705	-11.9589	-11.8052	-12.0552
Gene_1526	-15.563	-18.4976	-18.5735	-17.8991	-16.1508	-18.2999
Gene_1527	-12.3583	-12.46	-12.4758	-12.1203	-12.2349	-12.3456
Gene_1528	-14.5912	-14.6775	-14.2988	-14.4422	-14.2956	-14.3843
Gene_1529	-11.2946	-10.7533	-11.0276	-10.364	-10.5632	-10.5356
Gene_1530	-7.45189	-7.61349	-7.09708	-7.37193	-7.44831	-7.52665
Gene_1531	-18.8268	-18.6175	-18.6934	-16.0954	-18.7628	-16.5158
Gene_1532	-15.5901	-14.7706	-14.3484	-14.7373	-14.8733	-14.7377
Gene_1533	-9.84764	-9.50604	-10.013	-9.48715	-9.60765	-9.70063
Gene_1534	-12.8074	-13.2766	-13.3617	-13.304	-13.3457	-12.7824
Gene_1535	-14.3666	-14.3879	-14.4387	-14.3995	-14.3594	-14.3799
Gene_1536	-12.4571	-12.1047	-12.2719	-11.9029	-11.8922	-11.9815
Gene_1537	-10.0756	-10.222	-10.1417	-10.1551	-10.3815	-10.2958
Gene_1538	-16.7986	-15.5837	-15.3892	-17.8209	-15.7369	-18.2227
Gene_1539	-16.823	-16.6036	-18.5357	-15.976	-15.4848	-18.2617
Gene_1540	-10.9702	-11.0366	-11.0563	-10.9046	-10.6802	-10.7939
Gene_1541	-6.11025	-6.24659	-6.53164	-6.11656	-6.37673	-6.54936
Gene_1542	-13.8576	-13.8295	-13.7376	-13.8823	-13.9018	-13.8254
Gene_1543	-14.7889	-14.0343	-14.5105	-14.9806	-15.4256	-14.3738
Gene_1544	-13.0934	-13.0329	-13.2545	-13.1174	-12.6198	-13.2164
Gene_1545	-14.9734	-14.7996	-14.7245	-14.8648	-14.9272	-14.857
Gene_1546	-14.9197	-14.1666	-14.4224	-14.5505	-14.361	-14.5784
Gene_1547	-12.9743	-13.742	-13.3131	-13.4244	-13.4418	-13.1727
Gene_1548	-10.6809	-10.9635	-11.3372	-10.9293	-11.1618	-10.6554
Gene_1549	-13.5176	-13.419	-13.3127	-13.6226	-13.7449	-13.1882
Gene_1550	-13.9955	-13.9955	-13.9955	-13.9955	-13.9955	-13.9955
Gene_1551	-11.6516	-11.5058	-11.6808	-11.4141	-11.6408	-11.4786
Gene_1552	-10.4555	-10.2796	-10.4108	-10.4312	-10.4826	-9.76775
Gene_1553	-18.8393	-18.6301	-16.183	-18.0326	-18.7753	-18.4327
Gene_1554	-11.2349	-11.4757	-11.3139	-11.4262	-11.6276	-11.1459
Gene_1555	-12.3897	-12.4323	-12.0059	-12.1079	-11.9638	-11.8218
Gene_1556	-12.185	-12.2002	-11.9486	-11.4292	-11.8466	-11.9655
Gene_1557	-13.4111	-13.1649	-12.8545	-12.4987	-12.8362	-12.929
Gene_1558	-6.61973	-7.20514	-6.75357	-6.80663	-7.01488	-6.76847
Gene_1559	-13.7831	-13.7701	-14.0168	-13.6642	-13.8156	-13.9371
Gene_1560	-9.37982	-8.83208	-9.37691	-8.88601	-9.09253	-8.82542
Gene_1561	-10.5248	-10.0422	-10.398	-10.1339	-10.5683	-10.8032
Gene_1562	-9.0928	-8.66657	-9.13835	-9.18148	-9.12876	-9.01045
Gene_1563	-14.6865	-14.88	-14.6795	-14.7776	-14.8499	-14.6776
Gene_1564	-12.0498	-12.208	-12.3252	-12.1037	-12.0274	-11.9013
Gene_1565	-9.89347	-10.0652	-10.3478	-10.4236	-10.2434	-9.98457
Gene_1566	-11.0689	-10.4669	-10.7365	-10.8874	-10.775	-10.8703
Gene_1567	-9.09596	-8.55432	-8.45529	-8.32215	-8.61418	-8.50253
Gene_1568	-8.81384	-9.02925	-8.75278	-8.89099	-9.24702	-9.013
Gene_1569	-8.96384	-8.8177	-8.44805	-8.63521	-9.44892	-8.57869
Gene_1570	-13.767	-13.9204	-14.3067	-13.9568	-14.4213	-13.3003
Gene_1571	-12.2135	-12.8092	-12.9512	-12.5223	-12.9956	-13.0384
Gene_1572	-10.6979	-10.197	-10.9489	-10.7016	-10.3691	-10.852
Gene_1573	-5.09264	-5.81104	-5.48661	-5.29397	-5.38428	-5.27805
Gene_1574	-15.074	-14.9914	-15.2165	-14.945	-14.7014	-14.7882
Gene_1575	-11.5852	-11.263	-11.5751	-11.5827	-11.3883	-11.7427
Gene_1576	-14.4321	-14.5158	-14.3531	-14.5472	-14.6578	-14.3913
Gene_1577	-9.32211	-9.69383	-9.51776	-9.30104	-9.23649	-9.4022
Gene_1578	-9.6923	-10.0543	-9.95927	-9.85214	-9.42623	-9.65673
Gene_1579	-14.9954	-15.2545	-15.2182	-15.1242	-14.8719	-15.087
Gene_1580	-10.2873	-10.2781	-10.5518	-9.617	-10.2565	-10.3352
Gene_1581	-14.2144	-14.2143	-14.2144	-14.2143	-14.2143	-14.2143
Gene_1582	-12.7088	-12.8001	-13.1799	-12.8423	-13.0061	-12.8454
Gene_1583	-9.42361	-9.29038	-9.5085	-9.27626	-9.57433	-9.75205
Gene_1584	-13.6219	-12.9075	-13.7061	-12.9866	-13.4534	-13.4879
Gene_1585	-11.5201	-11.3886	-11.1489	-11.4672	-11.6942	-11.1867
Gene_1586	-13.2421	-12.9637	-13.2	-12.735	-13.025	-12.7985
Gene_1587	-14.1516	-14.2348	-14.0663	-14.0432	-14.3778	-14.1033
Gene_1588	-11.3082	-11.9689	-12.0016	-11.718	-11.7557	-11.722
Gene_1589	-12.4532	-12.6719	-12.9448	-12.4947	-12.7998	-12.49
Gene_1590	-15.7147	-15.7147	-15.7147	-15.7147	-15.7147	-15.7147
Gene_1591	-8.75939	-8.76199	-8.64552	-8.29067	-8.78906	-8.59116
Gene_1592	-12.4691	-12.4019	-12.4973	-12.4096	-12.4864	-12.6486
Gene_1593	-10.9855	-11.3171	-11.3671	-11.1502	-10.9815	-11.0598
Gene_1594	-14.6162	-14.6162	-14.6162	-14.6162	-14.6162	-14.6162
Gene_1595	-5.77623	-5.47401	-5.61774	-5.27827	-5.63397	-5.67999
Gene_1596	-16.5829	-16.5829	-16.5829	-16.5829	-16.5829	-16.5829
Gene_1597	-12.0622	-12.4568	-12.0492	-12.0567	-12.0665	-12.1674
Gene_1598	-15.3875	-15.3875	-15.3875	-15.3875	-15.3875	-15.3875
Gene_1599	-13.0221	-12.9002	-12.9267	-12.8015	-13.0401	-12.9072
Gene_1600	-17.1996	-17.1996	-17.1996	-17.1996	-17.1996	-17.1996
Gene_1601	-11.4137	-11.6045	-11.8523	-11.4487	-11.7	-11.4545
Gene_1602	-12.8678	-13.101	-13.2559	-13.1743	-13.3546	-13.0845
Gene_1603	-11.6776	-11.2761	-11.7135	-11.8989	-11.4245	-11.8285
Gene_1604	-18.827	-18.6176	-18.6935	-16.0955	-16.8753	-18.4201
Gene_1605	-10.0207	-9.36567	-9.54726	-9.40789	-9.82443	-9.58982
Gene_1606	-9.55108	-9.24603	-9.43887	-9.38879	-8.97358	-9.34036
Gene_1607	-16.013	-16.013	-16.013	-16.013	-16.013	-16.013
Gene_1608	-8.89274	-9.38274	-9.63443	-9.17136	-9.49682	-8.97386
Gene_1609	-13.2563	-13.0692	-13.4583	-13.3172	-13.3428	-13.3796
Gene_1610	-11.9985	-11.9114	-12.0124	-11.9602	-11.9903	-11.8263
Gene_1611	-7.72382	-7.66368	-7.87939	-8.00637	-8.15985	-7.79862
Gene_1612	-6.23732	-6.35728	-5.87923	-6.29961	-6.03543	-6.08416
Gene_1613	-10.1408	-10.4503	-10.6803	-10.9987	-10.4122	-10.4987
Gene_1614	-15.5389	-15.9721	-18.5119	-15.3421	-16.7412	-18.2377
Gene_1615	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933
Gene_1616	-13.3339	-13.3053	-13.3007	-13.3168	-13.4285	-13.2617
Gene_1617	-16.2127	-15.666	-16.1658	-16.1716	-15.597	-16.0789
Gene_1618	-14.5534	-14.1943	-13.8418	-13.7444	-13.7851	-14.118
Gene_1620	-11.7374	-11.6671	-11.9491	-11.3132	-11.7569	-12.1449
Gene_1621	-14.9441	-14.9441	-14.9441	-14.9441	-14.9441	-14.9441
Gene_1622	-14.1692	-14.123	-14.183	-14.2847	-14.1833	-14.2397
Gene_1623	-9.98844	-10.4898	-10.2987	-10.1299	-10.4847	-10.1203
Gene_1624	-11.8979	-12.0034	-12.3213	-12.0038	-12.1765	-11.9325
Gene_1625	-9.07408	-8.98658	-9.04189	-8.61267	-8.93587	-9.28696
Gene_1626	-10.6998	-10.7164	-10.8603	-10.2348	-10.6155	-10.4835
Gene_1627	-17.1996	-17.1996	-17.1996	-17.1996	-17.1996	-17.1996
Gene_1628	-8.20433	-8.38802	-8.58458	-8.44588	-8.19767	-7.85528
Gene_1629	-14.6042	-15.1358	-15.2559	-14.9018	-15.2014	-15.1445
Gene_1630	-9.58802	-9.10357	-8.80301	-9.59223	-9.20724	-9.34479
Gene_1631	-12.9162	-12.6287	-13.2857	-12.8789	-12.8603	-13.2797
Gene_1632	-13.633	-13.9011	-13.7504	-13.7646	-13.9404	-13.649
Gene_1633	-11.5363	-11.3033	-11.812	-11.1734	-11.3417	-11.3974
Gene_1634	-14.425	-14.4611	-14.4221	-14.4397	-14.4496	-14.443
Gene_1635	-16.9496	-16.9496	-16.9496	-16.9496	-16.9496	-16.9496
Gene_1636	-12.0103	-12.0966	-12.0635	-11.9897	-12.0908	-11.9852
Gene_1637	-15.0532	-13.9789	-14.947	-14.5695	-15.261	-15.5571
Gene_1638	-9.54663	-9.78809	-10.1154	-9.61489	-9.8089	-9.57284
Gene_1639	-15.5145	-18.3805	-14.7009	-15.3163	-16.713	-15.7384
Gene_1640	-16.9496	-16.9496	-16.9496	-16.9496	-16.9496	-16.9496
Gene_1641	-12.0193	-12.0221	-11.9278	-11.9907	-12.1266	-12.1737
Gene_1642	-14.3205	-14.3205	-14.3205	-14.3205	-14.3205	-14.3205
Gene_1643	-11.3789	-11.4675	-11.3116	-11.4718	-11.4287	-11.3182
Gene_1644	-8.80007	-8.47527	-8.58198	-8.37902	-8.66248	-8.79861
Gene_1645	-13.3704	-13.3531	-13.4661	-13.4136	-13.4216	-13.3115
Gene_1646	-12.1919	-11.7483	-12.2799	-12.0408	-12.459	-11.8274
Gene_1647	-8.45429	-8.75104	-8.56587	-8.55134	-8.3446	-8.1492
Gene_1648	-13.3225	-12.7718	-13.3789	-13.2088	-12.9366	-13.532
Gene_1649	-5.35492	-5.42305	-5.55385	-5.3282	-5.55558	-5.87411
Gene_1650	-12.4824	-11.8433	-12.245	-12.0861	-11.9606	-11.9126
Gene_1651	-14.6772	-14.4811	-14.2919	-14.2266	-14.6962	-14.4952
Gene_1652	-10.054	-9.86678	-10.147	-9.87554	-10.1593	-9.79111
Gene_1653	-9.89793	-9.75937	-9.83337	-9.81	-9.93815	-9.93722
Gene_1654	-15.5599	-15.8983	-16.0295	-15.6442	-15.5351	-15.7353
Gene_1655	-18.7757	-18.5663	-18.6422	-17.9682	-16.2089	-16.4693
Gene_1656	-11.905	-11.8246	-11.9065	-11.7547	-11.7103	-11.9513
Gene_1657	-13.3962	-13.3962	-13.3962	-13.3962	-13.3962	-13.3962
Gene_1658	-13.603	-13.6562	-13.6809	-13.1661	-12.9304	-13.5797
Gene_1659	-11.4288	-11.2183	-11.8082	-11.4506	-11.4544	-11.3158
Gene_1660	-14.9624	-15.1086	-15.0044	-14.8685	-15.0221	-14.8178
Gene_1661	-11.3402	-11.4011	-11.293	-11.2296	-11.3197	-11.5773
Gene_1662	-12.4262	-12.0204	-12.5803	-12.3877	-12.5578	-12.7005
Gene_1663	-15.3421	-15.3421	-15.3421	-15.3421	-15.3421	-15.3421
Gene_1664	-6.18851	-6.36966	-6.98776	-6.62313	-6.63298	-6.43396
Gene_1665	-16.2479	-18.5221	-16.7264	-17.9234	-18.6676	-16.4396
Gene_1666	-10.2128	-10.2024	-10.1318	-10.5584	-10.2572	-10.3491
Gene_1667	-12.7175	-12.862	-12.4499	-12.5932	-12.4153	-12.0752
Gene_1668	-12.9003	-12.8433	-13.1451	-12.9807	-12.8936	-12.8956
Gene_1669	-9.82074	-9.69454	-10.1403	-9.85173	-10.0739	-9.94968
Gene_1670	-9.85702	-9.69417	-9.83899	-9.24131	-10.0204	-10.0161
Gene_1672	-9.52781	-9.37703	-9.62581	-9.67036	-9.92807	-9.81499
Gene_1673	-16.7496	-16.7496	-16.7496	-16.7496	-16.7496	-16.7496
Gene_1674	-10.7059	-10.3009	-10.6549	-10.2265	-10.9252	-10.6696
Gene_1675	-10.9115	-10.9961	-10.7635	-10.8838	-10.7909	-11.1663
Gene_1676	-14.7987	-14.4806	-14.3523	-13.9298	-14.2934	-14.1168
Gene_1677	-14.8946	-14.7446	-14.9176	-14.8354	-14.8833	-14.8549
Gene_1678	-10.8024	-10.9206	-10.7025	-10.5794	-10.8056	-10.6908
Gene_1679	-11.4315	-11.5915	-11.5981	-11.4428	-11.4556	-11.3696
Gene_1680	-7.52959	-7.34389	-7.9734	-7.4122	-7.56749	-7.29073
Gene_1681	-9.70278	-10.0893	-9.64854	-9.96699	-10.021	-9.79375
Gene_1682	-12.982	-13.0326	-13.2179	-12.6894	-12.6993	-12.9653
Gene_1683	-12.2852	-12.5833	-11.7261	-11.6182	-12.4725	-11.7177
Gene_1684	-18.9396	-18.7305	-18.8063	-18.1332	-18.8757	-16.6132
Gene_1685	-11.9018	-11.8858	-11.8038	-11.9776	-11.7023	-11.7076
Gene_1686	-11.342	-11.1377	-11.4974	-10.9249	-11.5418	-11.4433
Gene_1687	-11.3005	-12.1158	-11.8716	-11.6865	-11.8107	-11.8387
Gene_1688	-15.1785	-15.1785	-15.1785	-15.1785	-15.1785	-15.1785
Gene_1689	-14.1989	-13.8697	-14.3578	-14.2653	-14.1269	-14.366
Gene_1690	-12.9567	-13.1234	-13.6052	-13.2317	-13.0853	-13.0375
Gene_1692	-7.53301	-7.44989	-7.71181	-7.33393	-8.34825	-7.87472
Gene_1693	-17.0398	-18.7307	-18.8065	-18.1334	-18.8759	-18.5334
Gene_1694	-13.3991	-13.5093	-13.4466	-12.5959	-13.7836	-13.0215
Gene_1695	-10.542	-11.1051	-10.9645	-10.9505	-10.8673	-10.6876
Gene_1696	-12.5538	-12.3875	-12.3304	-11.9407	-12.2139	-12.3144
Gene_1697	-11.599	-11.2444	-11.3949	-11.0907	-11.3479	-11.2363
Gene_1698	-16.44	-16.44	-16.44	-16.44	-16.44	-16.44
Gene_1699	-11.6524	-11.6088	-11.8186	-11.6189	-11.5634	-11.8276
Gene_1700	-14.8313	-14.8313	-14.8313	-14.8313	-14.8313	-14.8313
Gene_1701	-12.7039	-12.8574	-12.6675	-12.4947	-12.3147	-12.5037
Gene_1702	-13.6821	-13.7436	-13.6557	-13.8228	-13.9751	-13.7985
Gene_1703	-13.8965	-13.8965	-13.8966	-13.8965	-13.8965	-13.8965
Gene_1704	-9.11861	-8.67668	-8.73001	-8.40493	-8.27945	-8.40422
Gene_1705	-15.0891	-15.0798	-15.0954	-14.943	-14.8981	-15.12
Gene_1706	-12.0601	-11.9287	-11.9123	-11.1456	-11.6579	-11.3777
Gene_1707	-9.91457	-10.2674	-10.4517	-10.2999	-10.6392	-10.3558
Gene_1708	-12.4577	-12.1623	-12.3521	-12.156	-12.5466	-12.2368
Gene_1709	-14.6469	-14.4593	-14.6938	-14.5981	-14.63	-14.5215
Gene_1710	-12.5864	-12.8787	-12.4364	-13.2907	-12.9898	-12.9805
Gene_1711	-15.7147	-15.7146	-15.7147	-15.7147	-15.7147	-15.7146
Gene_1712	-13.6181	-13.7062	-13.768	-13.6249	-13.7752	-13.6674
Gene_1713	-15.6522	-15.6522	-15.6522	-15.6522	-15.6522	-15.6522
Gene_1714	-13.9172	-13.7339	-13.8328	-13.6902	-13.9115	-13.779
Gene_1715	-11.3754	-11.6631	-11.5282	-11.4452	-11.323	-11.4853
Gene_1716	-6.57235	-6.37314	-6.52385	-6.11165	-6.72818	-5.97066
Gene_1717	-12.9923	-13.2542	-13.047	-13.1689	-13.0247	-13.2241
Gene_1718	-8.04379	-8.20202	-8.40329	-8.30003	-8.26685	-7.84671
Gene_1719	-16.9424	-18.6176	-18.6935	-16.0955	-18.763	-18.4201
Gene_1720	-15.4891	-15.461	-15.4502	-15.4979	-15.5001	-15.528
Gene_1721	-12.9779	-12.9705	-12.9672	-12.8762	-12.8871	-12.9327
Gene_1722	-15.5222	-15.2104	-15.333	-15.3806	-15.4019	-15.4973
Gene_1723	-7.93974	-8.11681	-7.82588	-7.18096	-8.26578	-7.66769
Gene_1724	-11.9309	-11.8107	-12.1602	-12.2168	-12.3955	-11.9132
Gene_1725	-9.48032	-9.56522	-9.59865	-9.48843	-9.61736	-9.49724
Gene_1726	-10.766	-10.6925	-10.623	-10.849	-10.9094	-10.6776
Gene_1727	-11.4487	-11.8001	-11.2	-11.1998	-11.5764	-10.873
Gene_1728	-16.2039	-16.2039	-16.2039	-16.2039	-16.2039	-16.2039
Gene_1729	-13.8861	-13.8861	-13.8861	-13.8861	-13.8861	-13.8861
Gene_1730	-12.7059	-13.0574	-12.9088	-12.9241	-12.8767	-12.5676
Gene_1731	-15.4898	-15.2136	-15.0417	-15.126	-15.0071	-15.2252
Gene_1732	-13.9566	-14.1976	-14.1033	-14.1773	-14.083	-14.2424
Gene_1733	-16.3234	-18.6301	-18.706	-18.0327	-18.7754	-18.4328
Gene_1734	-12.594	-13.0742	-12.5831	-12.7401	-12.9658	-12.6676
Gene_1735	-12.9231	-12.8393	-12.9913	-13.0727	-13.5179	-13.2645
Gene_1736	-16.2762	-18.5665	-18.6424	-17.9684	-16.8288	-18.3689
Gene_1737	-10.2068	-10.6071	-10.033	-10.0787	-10.0862	-10.2727
Gene_1738	-14.692	-14.6346	-14.6082	-14.7062	-14.7196	-14.7704
Gene_1739	-14.2239	-14.6881	-14.5606	-14.3164	-14.1433	-14.2145
Gene_1740	-12.568	-12.0441	-12.668	-12.5617	-12.2915	-12.4792
Gene_1741	-11.1928	-11.4815	-11.231	-11.3655	-11.4501	-10.9901
Gene_1742	-12.4018	-12.4127	-12.6071	-11.9496	-12.0801	-11.9608
Gene_1743	-15.9728	-15.7433	-15.95	-16.0063	-16.0264	-15.9098
Gene_1744	-16.8476	-18.4985	-16.0892	-15.3793	-18.6441	-18.3007
Gene_1745	-12.1012	-12.1392	-12.0844	-12.1667	-12.0904	-12.1218
Gene_1746	-14.6994	-14.589	-14.1267	-14.3094	-14.1301	-14.2567
Gene_1747	-12.6585	-12.42	-12.3351	-12.3593	-12.5954	-12.3937
Gene_1748	-16.7926	-14.9107	-18.4916	-15.9456	-15.2412	-18.2173
Gene_1749	-8.83964	-8.88913	-9.11513	-9.02368	-8.62838	-9.05559
Gene_1750	-9.5188	-9.66667	-9.79703	-9.80389	-9.53708	-9.72374
Gene_1751	-9.20764	-9.99641	-9.7592	-9.48798	-9.71906	-9.55132
Gene_1752	-14.9319	-14.707	-15.2132	-14.9134	-14.6629	-15.0394
Gene_1753	-11.7656	-11.9385	-11.2653	-11.3072	-11.5979	-11.2509
Gene_1754	-12.3451	-12.4417	-12.7027	-12.4433	-12.4385	-12.7068
Gene_1755	-10.1807	-10.6234	-10.5799	-10.1999	-10.5015	-10.5679
Gene_1756	-8.9847	-8.8284	-8.46205	-8.34867	-8.50141	-8.7567
Gene_1757	-8.19787	-8.46825	-8.16422	-8.02213	-8.21325	-8.10083
Gene_1758	-13.3674	-13.1602	-13.6561	-13.4658	-13.5102	-13.1951
Gene_1759	-14.6355	-14.3068	-14.6767	-14.6629	-14.2528	-14.1407
Gene_1760	-14.8861	-14.8861	-14.8861	-14.8861	-14.8861	-14.8861
Gene_1761	-16.2489	-18.5338	-16.1084	-17.9355	-18.6792	-18.3362
Gene_1762	-15.8083	-15.9668	-16.0467	-14.9567	-18.5706	-18.2266
Gene_1763	-10.8773	-11.2355	-11.334	-11.1793	-10.9556	-11.2122
Gene_1764	-13.3858	-13.6563	-13.6156	-13.6381	-13.6469	-13.678
Gene_1765	-11.8735	-11.6053	-11.7128	-11.7623	-11.7008	-11.7508
Gene_1766	-11.4567	-11.5198	-11.8229	-11.6303	-11.3712	-11.4959
Gene_1767	-9.99655	-9.55606	-9.53596	-9.84483	-9.63169	-9.50585
Gene_1768	-13.1534	-13.2258	-12.9709	-12.9343	-13.2156	-13.2435
Gene_1769	-16.013	-16.013	-16.013	-16.013	-16.013	-16.013
Gene_1770	-10.0328	-10.1407	-10.6439	-10.2391	-10.3467	-9.77242
Gene_1771	-10.0483	-9.70707	-9.77807	-9.56272	-10.1639	-10.1827
Gene_1772	-12.0408	-11.6774	-12.1063	-12.1977	-12.0715	-12.0438
Gene_1773	-7.87575	-8.23767	-8.4516	-7.91124	-8.59792	-8.13456
Gene_1774	-10.402	-10.4741	-10.5619	-10.4621	-10.4608	-10.2235
Gene_1775	-16.44	-16.44	-16.44	-16.44	-16.44	-16.44
Gene_1776	-11.9795	-11.7085	-12.0132	-11.9948	-11.6196	-12.0957
Gene_1777	-11.1225	-10.9367	-10.6095	-10.5699	-11.2233	-10.9497
Gene_1778	-15.474	-15.1234	-15.4023	-15.567	-14.912	-14.6869
Gene_1779	-7.93681	-7.6493	-8.12237	-7.74826	-8.15998	-8.03195
Gene_1780	-12.045	-12.0561	-12.1865	-12.0332	-12.0804	-12.2009
Gene_1781	-14.3205	-14.3205	-14.3205	-14.3205	-14.3205	-14.3205
Gene_1782	-8.82687	-8.80166	-9.5573	-8.8218	-8.948	-9.17758
Gene_1783	-12.921	-12.907	-12.8799	-12.8799	-12.8907	-12.864
Gene_1785	-14.0565	-14.0514	-14.0429	-14.0559	-14.1486	-14.0334
Gene_1786	-9.61747	-9.54329	-9.58206	-9.52931	-9.51059	-9.21894
Gene_1787	-4.01947	-4.00744	-4.34932	-4.23338	-3.97499	-4.12172
Gene_1788	-15.539	-15.5928	-18.514	-15.9616	-16.7415	-18.2398
Gene_1789	-18.7639	-16.6745	-18.6303	-16.047	-16.8269	-18.3567
Gene_1790	-13.0241	-13.0241	-13.0241	-13.0241	-13.0241	-13.0241
Gene_1791	-7.70731	-7.15869	-8.06773	-7.3501	-7.45335	-7.39474
Gene_1792	-10.9288	-10.6464	-10.8211	-11.1329	-11.023	-11.0668
Gene_1793	-9.65168	-9.33853	-9.74637	-9.3424	-9.5732	-9.68814
Gene_1794	-10.2694	-9.70081	-9.61227	-9.7277	-9.52987	-9.85117
Gene_1795	-8.0947	-8.24095	-8.38211	-8.13374	-8.14065	-7.9668
Gene_1796	-13.3473	-13.2251	-12.9495	-12.8707	-13.1786	-13.1804
Gene_1797	-10.6205	-10.9682	-10.7275	-10.8724	-10.5537	-11.0622
Gene_1798	-9.90237	-9.90575	-10.3151	-10.1477	-10.4431	-9.92657
Gene_1799	-11.6853	-11.8743	-12.1517	-11.4096	-11.7705	-11.0615
Gene_1800	-15.0379	-15.0379	-15.0379	-15.0379	-15.0379	-15.0379
Gene_1801	-11.2729	-11.4772	-11.1555	-11.0051	-11.488	-11.4502
Gene_1802	-11.0304	-11.7377	-11.2458	-11.5621	-11.7183	-11.2761
Gene_1803	-13.4742	-14.1212	-14.126	-13.6997	-13.9114	-14.4198
Gene_1804	-9.49876	-9.91295	-9.79394	-10.0997	-10.0984	-10.0034
Gene_1805	-14.3866	-14.3867	-14.3866	-14.3866	-14.3866	-14.3867
Gene_1806	-13.2489	-13.2489	-13.2489	-13.2489	-13.2489	-13.2489
Gene_1807	-11.0671	-10.9401	-10.6652	-10.8694	-10.6832	-10.9743
Gene_1808	-12.741	-12.5293	-12.4383	-12.5811	-12.9186	-12.7615
Gene_1809	-11.7042	-11.7062	-11.8211	-11.7767	-11.7644	-11.7614
Gene_1810	-12.6462	-12.7216	-12.8283	-12.582	-12.7363	-12.7311
Gene_1811	-11.5267	-11.3737	-11.2788	-11.3695	-11.4895	-11.6681
Gene_1812	-15.037	-15.3505	-14.8556	-14.3231	-14.7318	-15.2507
Gene_1813	-16.1039	-16.1039	-16.1039	-16.1039	-16.1039	-16.1039
Gene_1814	-15.6218	-15.2399	-15.4548	-15.4585	-15.6054	-15.5282
Gene_1815	-12.4383	-12.1919	-12.1818	-12.2533	-12.3003	-12.4317
Gene_1816	-9.25158	-9.25521	-9.24763	-9.06803	-9.06539	-8.87051
Gene_1817	-7.03761	-7.32707	-6.82472	-7.16724	-7.19506	-7.33315
Gene_1818	-14.2659	-14.7427	-14.9436	-14.709	-15.1492	-14.7139
Gene_1819	-13.5739	-13.1995	-13.5196	-13.4875	-13.5382	-13.3774
Gene_1820	-16.1835	-18.4237	-18.4998	-15.9521	-16.1161	-14.7082
Gene_1821	-11.5693	-11.6532	-11.5614	-10.9457	-11.7727	-11.3483
Gene_1822	-9.64344	-10.4203	-10.1886	-10.3064	-10.381	-10.5598
Gene_1823	-16.1121	-15.7508	-16.2196	-15.8788	-15.6789	-15.5357
Gene_1824	-14.6289	-15.4162	-15.0689	-14.9735	-14.7905	-15.1291
Gene_1825	-13.6599	-13.8877	-14.16	-13.8013	-14.24	-13.8826
Gene_1826	-8.06843	-8.07647	-7.69231	-7.69269	-8.32482	-7.94585
Gene_1827	-12.974	-13.0103	-12.3652	-12.4312	-12.9852	-12.54
Gene_1828	-9.08788	-9.74637	-9.19349	-9.34631	-8.88167	-9.37517
Gene_1829	-10.7431	-11.1045	-10.63	-10.5633	-10.9198	-10.5802
Gene_1830	-16.44	-16.44	-16.44	-16.44	-16.44	-16.44
Gene_1831	-16.013	-16.013	-16.013	-16.013	-16.013	-16.013
Gene_1832	-16.315	-16.315	-16.315	-16.315	-16.315	-16.315
Gene_1833	-12.841	-12.8506	-12.7873	-12.6914	-12.7548	-12.8215
Gene_1834	-15.1009	-14.9554	-15.3148	-14.8268	-15.1386	-15.233
Gene_1835	-10.2832	-10.4258	-10.3358	-10.2992	-10.5549	-10.2471
Gene_1836	-14.0999	-13.8573	-13.4642	-14.0569	-13.4945	-13.3625
Gene_1837	-18.827	-18.6176	-18.6935	-16.0955	-16.8753	-18.4201
Gene_1838	-9.92525	-10.1474	-9.79151	-10.1186	-10.243	-10.0626
Gene_1839	-9.37209	-9.63079	-9.40405	-9.87468	-9.66267	-9.51563
Gene_1840	-15.0712	-15.0712	-15.0712	-15.0712	-15.0712	-15.0712
Gene_1841	-11.6416	-11.4676	-11.5018	-11.6799	-11.5902	-11.485
Gene_1842	-14.5548	-14.6097	-14.6285	-14.5885	-14.5692	-14.6382
Gene_1843	-16.0131	-16.0161	-16.0105	-16.0102	-16.0148	-16.0093
